GeneID	Genome	Start	End	Strand	Annotation
UG_215	OFMT01000022	149565	149696	+	nan
OG_1909	OFMT01000022	149837	150127	+	nan
OG_642	OFMT01000022	151390	151575	+	nan
OG_1910	OFMT01000022	151557	151862	+	nan
OG_1911	OFMT01000022	151889	152167	-	nan
OG_1912	OFMT01000022	152555	153106	-	56eps
GeneID	Genome	Start	End	Strand	Annotation
OG_2881	OFMT01000073	34371	34625	-	nan
UG_216	OFMT01000073	49320	49511	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1955	OFMU01000028	46569	47255	+	nan
OG_1961	OFMU01000028	49743	50801	+	nan
OG_1960	OFMU01000028	50814	51395	+	nan
OG_2275	OFMU01000028	110998	111213	-	nan
OG_2276	OFMU01000028	111228	111416	-	nan
OG_3725	OFMU01000028	112113	112484	-	nan
OG_111	OFMU01000028	112481	113257	-	DNAmet
OG_1787	OFMU01000028	116513	116935	-	nan
OG_1943	OFMU01000028	117335	117544	-	nan
UG_217	OFMU01000028	117600	117704	+	nan
OG_3110	OFMU01000028	125375	125617	-	nan
OG_3399	OFMU01000028	138544	138789	-	nan
OG_3108	OFMU01000028	138786	139184	-	transposase
OG_97	OFMU01000028	142350	142592	-	nan
OG_2263	OFMU01000028	142613	143044	-	54eps
OG_2262	OFMU01000028	143095	143472	-	54eps
OG_2273	OFMU01000028	143533	143667	-	nan
OG_2204	OFMU01000028	145750	145881	-	nan
OG_1921	OFMU01000028	147478	147816	-	42eps
OG_2272	OFMU01000028	148216	148509	-	nan
OG_3078	OFMU01000028	152325	152795	-	57eps
OG_3039	OFMU01000028	153553	153729	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_218	OFPS01000054	2742	3614	+	nan
OG_457	OFPS01000054	4747	5022	-	DUF1566
UG_219	OFPS01000054	107689	107907	-	nan
OG_3082	OFPS01000054	112882	113115	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3133	OFRY01000050	10916	11119	-	nan
UG_220	OFRY01000050	22179	22397	-	nan
UG_221	OFRY01000050	25084	25275	-	nan
UG_222	OFRY01000050	25985	26323	-	nan
OG_3134	OFRY01000050	26633	27571	-	nan
UG_223	OFRY01000050	29304	29420	-	nan
UG_224	OFRY01000050	29433	29663	-	nan
UG_225	OFRY01000050	29666	29830	-	nan
UG_226	OFRY01000050	29981	30187	-	nan
UG_227	OFRY01000050	30171	30347	-	nan
UG_228	OFRY01000050	30397	30717	-	nan
UG_229	OFRY01000050	31781	32005	-	nan
UG_230	OFRY01000050	33825	34712	+	nan
UG_231	OFRY01000050	50526	51311	+	nan
UG_232	OFRY01000050	59553	60908	+	nan
UG_233	OFRY01000050	60911	62287	+	nan
OG_1025	OFRY01000050	62349	63245	+	nan
OG_3132	OFRY01000050	95176	95382	-	nan
UG_234	OFRY01000050	95643	95843	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2536	OGOG01000008	36817	37143	+	nan
OG_3171	OGOG01000008	37218	37835	+	nan
OG_2535	OGOG01000008	73045	73593	+	nan
OG_2538	OGOG01000008	86911	87597	+	nan
OG_2539	OGOG01000008	94898	95341	+	nan
OG_2540	OGOG01000008	99675	99953	+	nan
OG_2541	OGOG01000008	106095	106247	+	nan
OG_2515	OGOG01000008	107338	107532	+	nan
OG_2517	OGOG01000008	108596	108817	+	nan
OG_2518	OGOG01000008	108810	109085	+	nan
OG_2520	OGOG01000008	110533	111093	+	nan
OG_1814	OGOG01000008	111090	111620	+	15z259_unk
OG_2544	OGOG01000008	119022	119285	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
UG_235	OGOM01000068	6058	6240	-	nan
OG_4372	OGOM01000068	6460	6741	-	nan
OG_857	OGOM01000068	13180	13353	+	nan
OG_851	OGOM01000068	39264	39431	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_2283	OGOO01000044	13728	14489	-	nan
OG_4684	OGOO01000044	18436	18579	+	nan
UG_236	OGOO01000044	22269	22484	-	nan
UG_237	OGOO01000044	42579	42683	-	nan
UG_238	OGOO01000044	48665	48991	-	nan
OG_4167	OGOO01000044	53068	53379	-	nan
UG_239	OGOO01000044	55374	55655	-	nan
OG_3084	OGOO01000044	56709	57059	-	nan
OG_3036	OGOO01000044	100324	100449	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3422	OGOT01000012	16454	16702	-	nan
OG_2694	OGOT01000012	21932	22306	-	nan
OG_1472	OGOT01000012	44914	45153	+	nan
UG_240	OGOT01000012	45601	46356	+	nan
OG_3417	OGOT01000012	46360	46521	+	nan
OG_969	OGOT01000012	47042	47215	-	nan
OG_970	OGOT01000012	47212	47487	-	nan
OG_2727	OGOT01000012	47487	47630	-	nan
OG_2726	OGOT01000012	48626	49183	+	nan
OG_3423	OGOT01000012	49252	49404	+	nan
UG_241	OGOT01000012	49448	49699	+	nan
OG_2606	OGOT01000012	49958	50479	+	nan
OG_2724	OGOT01000012	50995	51300	+	nan
UG_242	OGOT01000012	51669	52118	+	nan
OG_3418	OGOT01000012	52231	52617	+	nan
OG_2723	OGOT01000012	54652	55089	+	nan
OG_3419	OGOT01000012	55533	55757	+	nan
OG_3424	OGOT01000012	56350	56751	+	nan
OG_2720	OGOT01000012	57311	57559	+	nan
OG_2701	OGOT01000012	59679	60470	+	nan
OG_2621	OGOT01000012	64240	64545	+	nan
OG_2718	OGOT01000012	64547	64699	+	nan
UG_243	OGOT01000012	66234	66398	+	nan
OG_2702	OGOT01000012	69193	69570	+	nan
OG_2716	OGOT01000012	71648	72019	+	nan
OG_3425	OGOT01000012	72023	72466	+	nan
OG_4831	OGOT01000012	77707	78306	+	nan
OG_4832	OGOT01000012	78310	78957	+	nan
OG_2715	OGOT01000012	79385	81883	+	nan
OG_2714	OGOT01000012	82851	83243	+	nan
OG_2713	OGOT01000012	86391	86588	+	nan
OG_2732	OGOT01000012	89657	89839	+	nan
OG_3912	OGOT01000012	95228	95959	+	clsdd_unk
OG_3907	OGOT01000012	95956	96459	+	clsdd_unk
OG_3911	OGOT01000012	96425	96889	+	clsdd_unk
OG_1285	OGOT01000012	97160	98083	+	Radical_SAM
UG_244	OGOT01000012	102934	103515	+	nan
UG_245	OGOT01000012	103539	104120	+	nan
OG_2711	OGOT01000012	107518	107727	+	nan
OG_3426	OGOT01000012	113126	113260	+	nan
OG_2710	OGOT01000012	114583	114750	+	nan
UG_246	OGOT01000012	116201	116350	+	nan
OG_2698	OGOT01000012	117976	118503	+	nan
OG_2709	OGOT01000012	122083	122304	+	nan
OG_3421	OGOT01000012	124066	124239	+	nan
UG_247	OGOT01000012	124232	124531	+	nan
OG_2705	OGOT01000012	132037	132222	+	nan
OG_1209	OGOT01000012	184044	184637	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1313	OGPL01000016	20566	21567	-	nan
OG_3364	OGPL01000016	22786	23010	-	nan
OG_1314	OGPL01000016	26630	27172	-	nan
OG_919	OGPL01000016	27365	27634	-	nan
OG_1315	OGPL01000016	27624	27809	-	nan
OG_1316	OGPL01000016	29227	29751	-	nan
OG_1317	OGPL01000016	31487	31678	-	nan
OG_1318	OGPL01000016	32399	32728	-	14z202_unk
OG_1319	OGPL01000016	35778	35987	-	nan
OG_1320	OGPL01000016	39345	39914	-	nan
OG_2949	OGPL01000016	42460	43755	-	nan
OG_3908	OGPL01000016	44927	45295	-	clsdd_unk
OG_3909	OGPL01000016	45565	45876	-	clsdd_unk
OG_3910	OGPL01000016	46756	47232	-	clsdd_unk
OG_2944	OGPL01000016	53997	54926	-	nan
OG_1321	OGPL01000016	58541	58744	-	nan
OG_1322	OGPL01000016	60119	60286	-	nan
OG_633	OGPL01000016	60279	60614	-	nan
OG_1323	OGPL01000016	60632	60952	-	nan
OG_2951	OGPL01000016	60936	61091	-	nan
OG_1324	OGPL01000016	61516	62136	-	nan
UG_248	OGPL01000016	62148	62792	-	nan
UG_249	OGPL01000016	62798	63208	-	nan
OG_1325	OGPL01000016	63629	63814	-	nan
OG_1326	OGPL01000016	63816	64001	-	nan
OG_1327	OGPL01000016	64688	64927	-	nan
OG_1328	OGPL01000016	65257	65496	-	nan
OG_1271	OGPL01000016	65490	65705	-	nan
OG_1341	OGPL01000016	65713	65970	-	nan
OG_1272	OGPL01000016	66164	66427	-	nan
OG_1329	OGPL01000016	67350	67535	-	nan
OG_1330	OGPL01000016	67638	68099	-	nan
OG_1331	OGPL01000016	68163	68456	-	nan
OG_3363	OGPL01000016	68807	68947	-	nan
OG_1333	OGPL01000016	71287	71514	-	nan
OG_1371	OGPL01000016	71568	71714	-	nan
OG_1334	OGPL01000016	73461	73925	-	nan
OG_1335	OGPL01000016	74348	74773	-	nan
UG_250	OGPL01000016	75012	75230	-	nan
OG_1336	OGPL01000016	75472	75690	-	nan
OG_1337	OGPL01000016	76098	76430	-	nan
OG_1275	OGPL01000016	76536	77438	-	nan
OG_1292	OGPL01000016	77789	77986	-	nan
OG_3366	OGPL01000016	78645	78971	-	nan
OG_3744	OGPL01000016	79237	79389	-	nan
OG_1293	OGPL01000016	80047	80670	-	nan
OG_1294	OGPL01000016	81686	81844	-	nan
OG_81	OGPL01000016	81847	81993	-	nan
OG_1297	OGPL01000016	82993	83187	-	nan
OG_1298	OGPL01000016	83187	83471	-	nan
OG_1299	OGPL01000016	83475	83657	-	nan
OG_1339	OGPL01000016	84664	84819	-	nan
OG_1340	OGPL01000016	84824	85117	-	nan
OG_1017	OGPL01000016	85793	86029	-	nan
OG_1300	OGPL01000016	86496	86621	-	nan
OG_1302	OGPL01000016	87789	88181	+	HTH
OG_1303	OGPL01000016	88529	89050	-	nan
OG_1304	OGPL01000016	89208	89702	-	nan
OG_1305	OGPL01000016	89800	90240	-	nan
OG_1306	OGPL01000016	90457	90798	-	nan
OG_1307	OGPL01000016	90746	91030	-	nan
OG_1308	OGPL01000016	92774	93634	-	nan
OG_3362	OGPL01000016	93618	93764	-	nan
OG_1309	OGPL01000016	93748	93912	-	nan
OG_78	OGPL01000016	96150	96848	+	nan
OG_1310	OGPL01000016	99941	100102	+	nan
UG_251	OGPL01000016	118688	118888	+	nan
OG_1291	OGPL01000016	118888	119238	+	nan
OG_1311	OGPL01000016	120217	120693	+	nan
OG_1312	OGPL01000016	120707	120988	+	nan
OG_80	OGPL01000016	121061	121552	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2004	OGPM01000076	21499	21654	-	nan
OG_2003	OGPM01000076	34104	34382	+	nan
OG_2005	OGPM01000076	58527	58784	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1744	OGPM01000085	9340	9651	-	nan
UG_252	OGPM01000085	15173	15316	+	nan
OG_377	OGPM01000085	28964	29167	+	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
UG_253	OGTB01000008	163612	163755	-	nan
OG_2642	OGTB01000008	164425	164799	+	nan
OG_2607	OGTB01000008	176830	177084	-	nan
OG_3641	OGTB01000008	181531	182211	+	nan
OG_2598	OGTB01000008	182213	182494	+	nan
UG_254	OGTB01000008	183371	183631	+	nan
OG_4594	OGTB01000008	183642	183887	+	nan
OG_4595	OGTB01000008	184103	184846	-	nan
UG_255	OGTB01000008	185202	185564	+	nan
UG_256	OGTB01000008	185526	185798	-	nan
OG_4407	OGTB01000008	186139	186318	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2808	OGTL01000073	2239	2358	-	nan
OG_4657	OGTL01000073	26329	26769	+	nan
OG_2809	OGTL01000073	26773	27528	+	nan
OG_1050	OGTL01000073	84932	85201	-	nan
OG_803	OGTL01000073	85360	85785	-	nan
OG_3035	OGTL01000073	85856	86242	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_257	OGWR01000031	49249	49386	-	nan
OG_3893	OGWR01000031	94339	94593	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_258	OGWS01000068	74221	74433	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_259	OGYD01000028	75782	75949	-	nan
OG_2792	OGYD01000028	81236	81442	-	nan
OG_3820	OGYD01000028	81541	82179	-	nan
OG_2794	OGYD01000028	82262	82537	-	nan
GeneID	Genome	Start	End	Strand	Annotation
GeneID	Genome	Start	End	Strand	Annotation
OG_1373	OGYM01000002	20531	21019	-	nan
OG_1374	OGYM01000002	35366	35590	-	nan
OG_953	OGYM01000002	40512	40664	+	nan
OG_1375	OGYM01000002	40679	41728	-	nan
OG_1376	OGYM01000002	44538	44747	-	nan
OG_4722	OGYM01000002	45970	46095	-	nan
OG_1378	OGYM01000002	46522	46947	+	nan
OG_1379	OGYM01000002	47449	47724	+	nan
OG_1380	OGYM01000002	47705	47887	+	nan
OG_1381	OGYM01000002	49921	50085	+	nan
OG_1372	OGYM01000002	53607	53810	+	nan
OG_1385	OGYM01000002	54097	54288	+	nan
OG_3404	OGYM01000002	55350	55658	+	nan
OG_1386	OGYM01000002	59775	59882	+	nan
OG_1387	OGYM01000002	60534	60791	+	nan
OG_4152	OGYM01000002	61149	61292	+	nan
OG_1388	OGYM01000002	65631	65864	+	nan
OG_1389	OGYM01000002	66749	67429	+	nan
OG_1390	OGYM01000002	67410	68288	+	nan
OG_4633	OGYM01000002	69080	69265	+	nan
OG_3403	OGYM01000002	69267	69488	+	nan
UG_260	OGYM01000002	70495	70686	+	nan
UG_261	OGYM01000002	70702	70992	+	nan
OG_1391	OGYM01000002	73576	73893	-	nan
OG_1392	OGYM01000002	74104	74430	+	nan
OG_1393	OGYM01000002	74683	75000	+	nan
OG_490	OGYM01000002	75005	75184	+	nan
OG_1394	OGYM01000002	75184	75468	+	nan
OG_1395	OGYM01000002	75509	75706	+	nan
OG_43	OGYM01000002	77221	77700	+	nan
OG_1396	OGYM01000002	80651	81193	+	nan
OG_1397	OGYM01000002	81922	82620	+	nan
OG_1398	OGYM01000002	87642	87995	+	nan
OG_4150	OGYM01000002	92703	93071	+	nan
OG_3952	OGYM01000002	101629	101760	+	nan
OG_4723	OGYM01000002	109678	110025	+	nan
OG_4824	OGYM01000002	115233	115532	+	nan
OG_3951	OGYM01000002	116438	116692	+	nan
OG_3953	OGYM01000002	116699	116860	+	nan
OG_3950	OGYM01000002	116853	117485	+	nan
OG_3949	OGYM01000002	117485	117670	+	nan
OG_3948	OGYM01000002	122121	122627	+	nan
OG_4151	OGYM01000002	165470	165703	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2677	OGYN01000044	3606	4004	-	nan
OG_2446	OGYN01000044	4017	4364	-	nan
OG_2676	OGYN01000044	6320	6661	-	nan
OG_2675	OGYN01000044	11538	12068	-	nan
OG_2674	OGYN01000044	12070	12600	-	nan
OG_2673	OGYN01000044	12710	13090	-	nan
OG_2672	OGYN01000044	13162	13344	-	nan
OG_2671	OGYN01000044	13369	13611	-	nan
OG_2670	OGYN01000044	13592	14164	-	nan
OG_918	OGYN01000044	16526	17020	-	nan
OG_2669	OGYN01000044	17180	17494	-	nan
OG_2668	OGYN01000044	17539	18000	-	nan
OG_2666	OGYN01000044	19962	20192	-	nan
OG_3657	OGYN01000044	20217	20459	-	nan
OG_3311	OGYN01000044	20474	20761	-	nan
OG_2686	OGYN01000044	21161	21358	-	nan
OG_2665	OGYN01000044	21592	21717	-	nan
OG_2685	OGYN01000044	21730	21897	-	nan
OG_2664	OGYN01000044	23789	23950	+	nan
OG_2663	OGYN01000044	24198	24356	+	nan
OG_2662	OGYN01000044	27174	27479	+	nan
OG_2661	OGYN01000044	42815	43240	+	nan
OG_2658	OGYN01000044	43230	43694	+	BACON
OG_2660	OGYN01000044	43691	45079	+	nan
OG_4815	OGYN01000044	45076	48033	+	nan
OG_2684	OGYN01000044	48629	49048	+	nan
UG_262	OGYN01000044	55747	55881	+	nan
UG_263	OGYN01000044	55844	55954	+	nan
OG_676	OGYN01000044	57096	57473	+	nan
OG_2682	OGYN01000044	84461	84679	-	nan
OG_2681	OGYN01000044	84711	84929	-	nan
OG_2680	OGYN01000044	85858	86160	-	nan
OG_2679	OGYN01000044	86147	86359	-	nan
OG_2678	OGYN01000044	89899	90228	-	nan
OG_1798	OGYN01000044	96047	96346	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_264	OGZB01000001	14031	14192	+	nan
OG_3080	OGZB01000001	17306	17497	+	nan
OG_3079	OGZB01000001	19298	19405	+	nan
UG_265	OGZB01000001	30215	30343	+	nan
OG_2264	OGZB01000001	31803	31988	+	54eps
OG_2282	OGZB01000001	60186	60401	+	nan
OG_4397	OGZB01000001	74786	75079	-	nan
OG_2268	OGZB01000001	98218	99156	-	nan
OG_2269	OGZB01000001	99153	99323	-	nan
UG_266	OGZB01000001	123984	124136	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_267	OGZF01000022	110745	111788	-	nan
UG_268	OGZF01000022	146529	146750	-	nan
UG_269	OGZF01000022	150509	150745	-	nan
UG_270	OGZF01000022	150786	150926	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2813	OGZF01000025	790	915	-	nan
OG_1792	OGZF01000025	97113	97289	+	nan
OG_2814	OGZF01000025	116827	116979	-	nan
UG_271	OGZF01000025	136757	136966	-	nan
OG_2989	OGZF01000025	139984	140274	-	nan
OG_2485	OGZF01000025	141790	142152	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1255	OHBE01000017	8759	9763	+	nan
OG_3085	OHBE01000017	65058	65225	+	nan
OG_3083	OHBE01000017	110985	111110	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_272	OHBM01000040	1118	1219	+	nan
OG_470	OHBM01000040	20047	20742	+	HNH
GeneID	Genome	Start	End	Strand	Annotation
OG_3109	OHEN01000023	32126	32242	-	nan
OG_1898	OHEN01000023	33831	34016	-	nan
OG_1897	OHEN01000023	34013	34942	-	nan
UG_273	OHEN01000023	35101	35493	+	nan
UG_274	OHEN01000023	35474	35596	-	nan
OG_4396	OHEN01000023	35690	36115	-	nan
UG_275	OHEN01000023	36188	36892	-	nan
UG_276	OHEN01000023	36889	37350	-	nan
UG_277	OHEN01000023	37827	38078	+	nan
UG_278	OHEN01000023	98416	98523	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2962	OHFV01000001	2223	3320	-	nan
OG_2983	OHFV01000001	20524	20742	-	nan
OG_67	OHFV01000001	22981	23547	-	nan
OG_2963	OHFV01000001	23665	23979	-	nan
OG_2964	OHFV01000001	24364	24558	-	nan
OG_2965	OHFV01000001	25056	25175	-	nan
OG_2966	OHFV01000001	25184	25396	-	nan
OG_3193	OHFV01000001	25342	25701	-	nan
UG_279	OHFV01000001	26092	26262	-	nan
OG_454	OHFV01000001	26277	26399	-	nan
OG_3406	OHFV01000001	26636	26974	-	nan
OG_2968	OHFV01000001	28994	29194	-	nan
UG_280	OHFV01000001	30233	30484	-	nan
OG_2969	OHFV01000001	33533	33682	-	nan
UG_281	OHFV01000001	38464	38619	-	nan
OG_2970	OHFV01000001	41213	41599	-	nan
UG_282	OHFV01000001	41933	42385	-	nan
OG_2973	OHFV01000001	45408	45704	-	nan
OG_2952	OHFV01000001	47444	48058	-	nan
OG_2974	OHFV01000001	48270	48893	-	nan
OG_2976	OHFV01000001	49263	49376	-	nan
OG_3407	OHFV01000001	49865	50008	-	nan
OG_2977	OHFV01000001	52462	52797	-	nan
OG_2979	OHFV01000001	53231	53437	-	nan
OG_2945	OHFV01000001	53468	53668	-	nan
OG_2980	OHFV01000001	54656	54823	-	nan
UG_283	OHFV01000001	55041	55271	-	nan
UG_284	OHFV01000001	55234	55797	-	nan
UG_285	OHFV01000001	55939	56514	-	nan
UG_286	OHFV01000001	56533	56694	-	nan
UG_287	OHFV01000001	57711	57983	+	nan
UG_288	OHFV01000001	58455	58628	+	nan
UG_289	OHFV01000001	60927	61085	-	nan
OG_2953	OHFV01000001	61844	62446	-	nan
UG_290	OHFV01000001	127179	128558	+	nan
UG_291	OHFV01000001	139777	140118	-	nan
OG_3955	OHFV01000001	140118	140480	-	nan
OG_2947	OHFV01000001	140500	140790	-	nan
OG_2950	OHFV01000001	147380	147697	-	nan
OG_2954	OHFV01000001	147660	147773	-	nan
OG_2956	OHFV01000001	151185	151364	-	nan
OG_3052	OHFV01000001	151976	152497	-	nan
OG_2957	OHFV01000001	152672	153088	-	YqeY
OG_2958	OHFV01000001	153081	153653	-	nan
OG_2959	OHFV01000001	157396	157593	-	nan
OG_2960	OHFV01000001	157587	157778	-	nan
OG_2961	OHFV01000001	161609	162106	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3592	OHFX01000006	70384	70602	-	nan
OG_3593	OHFX01000006	71044	71250	-	nan
OG_3594	OHFX01000006	73184	73636	-	nan
UG_292	OHFX01000006	74630	75013	-	nan
OG_3595	OHFX01000006	77664	77906	-	nan
OG_4317	OHFX01000006	77903	78379	-	nan
OG_3596	OHFX01000006	80844	81095	-	nan
OG_3597	OHFX01000006	81040	81360	-	nan
OG_3552	OHFX01000006	81378	81734	-	nan
OG_3598	OHFX01000006	83921	84349	-	nan
OG_1164	OHFX01000006	90233	90433	-	nan
OG_3599	OHFX01000006	90433	90888	-	nan
OG_3600	OHFX01000006	92272	92568	-	nan
OG_2	OHFX01000006	93253	93492	-	nan
OG_3601	OHFX01000006	95446	95919	-	nan
OG_3602	OHFX01000006	97343	97531	-	nan
OG_3603	OHFX01000006	101090	101524	-	nan
OG_3604	OHFX01000006	105600	105830	-	nan
OG_3040	OHFX01000006	106567	107373	-	nan
OG_3605	OHFX01000006	107370	107675	-	nan
OG_3606	OHFX01000006	110608	110781	-	nan
OG_3607	OHFX01000006	116340	116540	-	nan
OG_3608	OHFX01000006	117822	117932	-	nan
OG_3041	OHFX01000006	119119	119538	-	nan
OG_3609	OHFX01000006	119529	120089	-	nan
OG_3610	OHFX01000006	120034	120294	-	nan
OG_3611	OHFX01000006	120435	120686	-	nan
OG_3612	OHFX01000006	120679	120813	-	nan
OG_3613	OHFX01000006	123293	123526	-	nan
OG_3614	OHFX01000006	123523	123786	-	nan
OG_3615	OHFX01000006	125378	125698	-	nan
OG_1142	OHFX01000006	127197	127580	-	nan
OG_3616	OHFX01000006	127592	127909	-	nan
UG_293	OHFX01000006	128203	128319	-	nan
OG_3617	OHFX01000006	128316	128591	-	nan
OG_3618	OHFX01000006	129988	130245	-	nan
OG_3619	OHFX01000006	133063	133359	-	nan
OG_3620	OHFX01000006	139279	139662	-	nan
OG_2700	OHFX01000006	139756	139926	-	nan
OG_3621	OHFX01000006	140031	140345	-	nan
OG_3622	OHFX01000006	141838	141945	-	nan
OG_3623	OHFX01000006	144002	144133	-	nan
OG_3624	OHFX01000006	144516	144866	-	nan
OG_3625	OHFX01000006	144888	145043	-	nan
OG_3626	OHFX01000006	145904	146347	-	nan
OG_3627	OHFX01000006	147107	147394	-	nan
OG_3628	OHFX01000006	148850	149119	-	nan
OG_3629	OHFX01000006	149182	149418	-	nan
OG_3630	OHFX01000006	149400	149651	-	nan
OG_3631	OHFX01000006	149708	149881	+	nan
OG_3632	OHFX01000006	150141	150773	-	nan
OG_3633	OHFX01000006	151935	152501	+	nan
OG_3634	OHFX01000006	152501	153055	+	nan
OG_3635	OHFX01000006	153049	153294	+	nan
OG_3636	OHFX01000006	153375	153755	+	nan
OG_3637	OHFX01000006	153930	154178	+	nan
OG_3638	OHFX01000006	154625	154885	+	nan
OG_3639	OHFX01000006	155431	155652	+	nan
OG_3640	OHFX01000006	155612	155905	-	nan
OG_3642	OHFX01000006	157851	158147	-	nan
OG_506	OHFX01000006	167483	167701	+	LAGLIDADG
GeneID	Genome	Start	End	Strand	Annotation
OG_4787	OHIN01000009	67329	67796	+	nan
OG_2695	OHIN01000009	67824	68090	+	nan
OG_3100	OHIN01000009	68130	68318	+	nan
OG_4786	OHIN01000009	68410	68868	+	nan
OG_3099	OHIN01000009	68822	69040	+	nan
OG_3097	OHIN01000009	74092	74334	+	nan
OG_3096	OHIN01000009	77775	77969	+	nan
OG_3095	OHIN01000009	80640	81059	+	nan
OG_23	OHIN01000009	83725	83829	+	nan
OG_3104	OHIN01000009	127217	127417	+	nan
OG_3103	OHIN01000009	128045	128248	+	nan
OG_1287	OHIN01000009	138154	138576	+	nan
OG_3101	OHIN01000009	139434	139895	+	nan
OG_1036	OHIN01000009	148821	149132	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4549	OHJU01000015	49318	49506	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2260	OHKV01000027	49372	50319	+	59eps
OG_3037	OHKV01000027	50319	50843	+	nan
OG_3038	OHKV01000027	101847	102182	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_4618	OHUS01000015	1	102	+	nan
OG_1516	OHUS01000015	4735	5094	+	nan
OG_671	OHUS01000015	6897	7040	+	nan
OG_4813	OHUS01000015	7556	7810	+	nan
OG_672	OHUS01000015	8115	8267	+	nan
OG_678	OHUS01000015	13185	13451	+	nan
OG_617	OHUS01000015	94749	95249	-	RepL
OG_641	OHUS01000015	96774	97082	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2747	OHWI01000045	20728	20943	-	nan
OG_2748	OHWI01000045	26018	26287	-	nan
OG_2749	OHWI01000045	27049	27261	-	nan
OG_2750	OHWI01000045	27447	27605	-	nan
OG_2751	OHWI01000045	27592	27693	-	nan
OG_2752	OHWI01000045	27690	27974	-	nan
OG_2753	OHWI01000045	29519	29947	-	nan
OG_2754	OHWI01000045	30371	30616	-	nan
OG_2745	OHWI01000045	45336	45740	-	nan
OG_2755	OHWI01000045	46206	46325	-	nan
OG_2746	OHWI01000045	46958	47104	-	nan
OG_2756	OHWI01000045	47719	47904	-	nan
OG_2757	OHWI01000045	49882	50589	-	nan
OG_2758	OHWI01000045	51253	51393	-	nan
OG_2759	OHWI01000045	55298	55516	+	nan
OG_2760	OHWI01000045	59353	59637	+	nan
OG_2761	OHWI01000045	73023	73187	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_294	OHXK01000005	38987	39118	+	nan
UG_295	OHXK01000005	44938	45225	+	nan
OG_1899	OHXK01000005	63177	63659	+	nan
UG_296	OHXK01000005	130244	130471	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_3234	OHYE01000011	16843	16956	-	nan
OG_2284	OHYE01000011	28440	28688	-	nan
UG_297	OHYE01000011	38868	38960	-	nan
UG_298	OHYE01000011	53508	53696	-	nan
OG_3235	OHYE01000011	53699	54661	-	nan
OG_2271	OHYE01000011	69312	69461	+	nan
UG_299	OHYE01000011	133664	133798	+	nan
UG_300	OHYE01000011	147333	147461	+	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_301	OIAT01000008	64621	64752	+	nan
UG_302	OIAT01000008	94687	94896	+	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1784	OICG01000006	45189	45659	+	nan
OG_1264	OICG01000006	45671	46138	+	nan
OG_1780	OICG01000006	80153	80410	+	nan
UG_303	OICG01000006	80452	80988	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_2800	OIHW01000011	72335	72562	-	nan
GeneID	Genome	Start	End	Strand	Annotation
OG_1795	OIWQ01000029	652	831	+	nan
UG_304	OIWQ01000029	7686	7862	+	nan
UG_305	OIWQ01000029	7875	8150	+	nan
OG_1785	OIWQ01000029	23154	23330	+	nan
UG_306	OIWQ01000029	138923	139396	-	nan
GeneID	Genome	Start	End	Strand	Annotation
UG_307	OIXH01000107	20367	20522	-	nan
UG_308	OIXH01000107	23991	24134	+	nan
UG_309	OIXH01000107	24166	24330	+	nan
OG_3971	OIXH01000107	25097	25318	+	nan
OG_3046	OIXH01000107	27086	27253	+	nan
OG_3958	OIXH01000107	57441	57614	+	nan
